"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pycnopodia helianthoides","2020-12-04 22:12:00 -0800","Snake Island Wall dive site, down the blue buoy line.","Nanaimo, BC, Canada",49.2167733654,-123.892076934,"","Sunflower Sea Star","https://www.inaturalist.org/observations/66284123","https://inaturalist-open-data.s3.amazonaws.com/photos/106816972/medium.jpg","leftcoaster",66284123,"Sunflower Sea Star","Animalia",47673,1,0,"2020/12/04 10:12 PM PST","2020-12-04","2020-12-05 06:12:00 UTC","Pacific Time (US & Canada)",109,109,"","open","false","","",1771923,"KJ","2020-12-08 07:25:09 UTC","2020-12-08 09:04:51 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-12-04 22:12:00 -0800","Snake Island Wall dive site, down the blue buoy line.","Nanaimo, BC, Canada",49.2167733654,-123.892076934,"","Sunflower Sea Star","https://www.inaturalist.org/observations/66284090","https://inaturalist-open-data.s3.amazonaws.com/photos/106816901/medium.jpg","leftcoaster",66284090,"Sunflower Sea Star","Animalia",47673,2,0,"2020/12/04 10:12 PM PST","2020-12-04","2020-12-05 06:12:00 UTC","Pacific Time (US & Canada)",109,109,"","open","false","","",1771923,"KJ","2020-12-08 07:24:19 UTC","2020-12-08 17:28:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-12-04 22:12:00 -0800","Snake Island Wall dive site, down the blue buoy line.","Nanaimo, BC, Canada",49.2167733654,-123.892076934,"","Sunflower Sea Star","https://www.inaturalist.org/observations/66284029","https://inaturalist-open-data.s3.amazonaws.com/photos/106816879/medium.jpg","leftcoaster",66284029,"Sunflower Sea Star","Animalia",47673,1,0,"2020/12/04 10:12 PM PST","2020-12-04","2020-12-05 06:12:00 UTC","Pacific Time (US & Canada)",109,109,"","open","false","","",1771923,"KJ","2020-12-08 07:23:47 UTC","2020-12-08 09:05:45 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-12-03 22:44:00 -0800","Boeing 737 artificial reef dive","Cowichan Valley, BC, Canada",48.9336315109,-123.7145977755,"","Sunflower Sea Star","https://www.inaturalist.org/observations/66127503","https://inaturalist-open-data.s3.amazonaws.com/photos/106533959/medium.jpg","leftcoaster",66127503,"Sunflower Sea Star","Animalia",47673,2,0,"2020/12/03 10:44 PM PST","2020-12-03","2020-12-04 06:44:00 UTC","Pacific Time (US & Canada)",167,167,"","open","false","","",1771923,"KJ","2020-12-05 07:10:38 UTC","2020-12-05 20:33:02 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-12-03 22:39:03 -0800","","Oak Bay, BC, Canada",48.4367170655,-123.2944103703,"","Sunflower Sea Star","https://www.inaturalist.org/observations/66082688","https://inaturalist-open-data.s3.amazonaws.com/photos/106453693/medium.jpeg","bobmcd",66082688,"Sunflower Sea Star","Animalia",47673,2,0,"2020-12-03 10:39:03 PM PST","2020-12-03","2020-12-04 06:39:03 UTC","Pacific Time (US & Canada)",16,16,"","open","false","gps","gps",83288,"Bob McDougall","2020-12-04 07:16:16 UTC","2025-02-13 23:12:33 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2020-11-26 21:13:00 -0800","No evidence of SSWD at site","Nanaimo, BC, Canada",49.3151475344,-124.2410810193,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65870148","https://inaturalist-open-data.s3.amazonaws.com/photos/106092765/medium.jpeg","leftcoaster",65870148,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/26 9:13 PM PST","2020-11-26","2020-11-27 05:13:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",1771923,"KJ","2020-11-30 05:33:59 UTC","2020-11-30 18:28:17 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-26 21:13:00 -0800","No evidence of SSWD at site","Nanaimo, BC, Canada",49.3151475344,-124.2410810193,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65870140","https://inaturalist-open-data.s3.amazonaws.com/photos/106092704/medium.jpg","leftcoaster",65870140,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/26 9:13 PM PST","2020-11-26","2020-11-27 05:13:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",1771923,"KJ","2020-11-30 05:33:57 UTC","2020-11-30 18:28:25 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-26 21:13:00 -0800","No evidence of SSWD at site","Nanaimo, BC, Canada",49.3151475344,-124.2410810193,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65870137","https://inaturalist-open-data.s3.amazonaws.com/photos/106092685/medium.jpg","leftcoaster",65870137,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/26 9:13 PM PST","2020-11-26","2020-11-27 05:13:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",1771923,"KJ","2020-11-30 05:33:56 UTC","2020-11-30 18:28:28 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-26 21:13:00 -0800","No evidence of SSWD at site","Nanaimo, BC, Canada",49.3151475344,-124.2410810193,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65870126","https://inaturalist-open-data.s3.amazonaws.com/photos/106092556/medium.jpg","leftcoaster",65870126,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/26 9:13 PM PST","2020-11-26","2020-11-27 05:13:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",1771923,"KJ","2020-11-30 05:33:52 UTC","2020-11-30 18:29:00 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-26 21:13:00 -0800","No evidence of SSWD at site","Nanaimo, BC, Canada",49.3151475344,-124.2410810193,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65870123","https://inaturalist-open-data.s3.amazonaws.com/photos/106092541/medium.jpg","leftcoaster",65870123,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/26 9:13 PM PST","2020-11-26","2020-11-27 05:13:00 UTC","Pacific Time (US & Canada)",244,244,"","open","false","","",1771923,"KJ","2020-11-30 05:33:52 UTC","2020-11-30 18:29:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-24 19:11:00 -0800","This sunflower star was at the back of a rock crevice. I couldn't get a good shot of it, but wanted to make sure to log it, as it was the only one I saw alive.

Night dive
","Nanaimo, BC, Canada",49.3020966757,-124.170098308,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65620822","https://inaturalist-open-data.s3.amazonaws.com/photos/105648916/medium.jpg","leftcoaster",65620822,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/24 7:11 PM PST","2020-11-24","2020-11-25 03:11:00 UTC","Pacific Time (US & Canada)",145,145,"","open","false","","",1771923,"KJ","2020-11-26 03:59:10 UTC","2020-11-26 20:52:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-07 20:54:00 -0800","","Nanaimo, BC, Canada",49.3124335811,-124.2158074297,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65516135","https://inaturalist-open-data.s3.amazonaws.com/photos/105463947/medium.jpg","leftcoaster",65516135,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/07 8:54 PM PST","2020-11-07","2020-11-08 04:54:00 UTC","Pacific Time (US & Canada)",216,216,"","open","false","","",1771923,"KJ","2020-11-24 06:16:46 UTC","2020-11-24 16:09:38 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-16 21:59:00 -0900","","Jakolof",59.4677095295,-151.5359460917,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65287598","https://inaturalist-open-data.s3.amazonaws.com/photos/105052446/medium.jpeg","mckittre",65287598,"Sunflower Sea Star","Animalia",47673,3,0,"2020/11/16 9:59 PM AKST","2020-11-16","2020-11-17 06:59:00 UTC","Alaska",200,200,"","open","false","","",260561,"Erin McKittrick","2020-11-20 19:20:12 UTC","2020-11-21 15:01:38 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-16 21:26:00 -0900","","Jakolof",59.4677095295,-151.5359460917,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65287588","https://inaturalist-open-data.s3.amazonaws.com/photos/105052063/medium.jpeg","mckittre",65287588,"Sunflower Sea Star","Animalia",47673,3,0,"2020/11/16 9:26 PM AKST","2020-11-16","2020-11-17 06:26:00 UTC","Alaska",200,200,"","open","false","","",260561,"Erin McKittrick","2020-11-20 19:20:10 UTC","2020-11-21 15:15:59 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-14 20:53:00 -0900","","Halibut Cove, AK 99603, USA",59.6009786175,-151.1691498358,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65286147","https://inaturalist-open-data.s3.amazonaws.com/photos/105050559/medium.jpeg","mckittre",65286147,"Sunflower Sea Star","Animalia",47673,2,0,"2020/11/14 8:53 PM AKST","2020-11-14","2020-11-15 05:53:00 UTC","Alaska",300,300,"","open","false","","",260561,"Erin McKittrick","2020-11-20 18:51:48 UTC","2020-11-21 05:26:37 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-14 20:14:00 -0900","","Halibut Cove, AK 99603, USA",59.6009786175,-151.1691498358,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65286141","https://inaturalist-open-data.s3.amazonaws.com/photos/105050261/medium.jpeg","mckittre",65286141,"Sunflower Sea Star","Animalia",47673,4,0,"2020/11/14 8:14 PM AKST","2020-11-14","2020-11-15 05:14:00 UTC","Alaska",300,300,"","open","false","","",260561,"Erin McKittrick","2020-11-20 18:51:46 UTC","2020-11-23 16:35:59 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2005-06-03 10:21:00 -0400","","Waterfall, AK 99922, USA",55.2972222,-133.2405556,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65237422","https://inaturalist-open-data.s3.amazonaws.com/photos/104964776/medium.jpeg","tmurray74",65237422,"Sunflower Sea Star","Animalia",47673,3,0,"2005/06/03 10:21 AM EDT","2005-06-03","2005-06-03 14:21:00 UTC","Eastern Time (US & Canada)",1235,1235,"","open","false","","",254559,"Tom Murray","2020-11-19 21:31:55 UTC","2020-11-21 04:11:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-15 21:39:00 -0900","","White Rock beach",59.454701039,-151.7167962369,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65099908","https://inaturalist-open-data.s3.amazonaws.com/photos/104746288/medium.jpeg","mckittre",65099908,"Sunflower Sea Star","Animalia",47673,3,0,"2020/11/15 9:39 PM AKST","2020-11-15","2020-11-16 06:39:00 UTC","Alaska",200,200,"","open","false","","",260561,"Erin McKittrick","2020-11-17 20:27:36 UTC","2020-11-18 20:00:55 UTC","research","CC-BY",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-16 20:12:18 -0900","","Sitka, AK 99835, USA",57.04788792,-135.33767322,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65093394","https://inaturalist-open-data.s3.amazonaws.com/photos/104737817/medium.jpeg","sitkaconnor",65093394,"Sunflower Sea Star","Animalia",47673,2,0,"2020-11-16 8:12:18 PM AKST","2020-11-16","2020-11-17 05:12:18 UTC","Alaska",15,15,"","open","false","","",56605,"Connor","2020-11-17 18:33:27 UTC","2020-11-18 02:37:26 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2020-11-15 21:38:00 -0800","","Nanaimo, BC, Canada",49.3144071265,-124.2424972202,"","Sunflower Sea Star","https://www.inaturalist.org/observations/65001160","https://inaturalist-open-data.s3.amazonaws.com/photos/104580950/medium.jpg","leftcoaster",65001160,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/15 9:38 PM PST","2020-11-15","2020-11-16 05:38:00 UTC","Pacific Time (US & Canada)",173,173,"","open","false","","",1771923,"KJ","2020-11-16 06:37:46 UTC","2020-11-16 06:45:11 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-11 14:11:00 -0800","","Capital, BC, Canada",48.4054071357,-123.3483056973,"","Sunflower Sea Star","https://www.inaturalist.org/observations/64751854","https://inaturalist-open-data.s3.amazonaws.com/photos/104156100/medium.jpg","saraellison",64751854,"Sunflower Sea Star","Animalia",47673,2,0,"2020/11/11 2:11 PM PST","2020-11-11","2020-11-11 22:11:00 UTC","Pacific Time (US & Canada)",180,180,"","open","false","","",3711577,"","2020-11-12 21:49:02 UTC","2020-11-16 17:32:27 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-11-08 10:41:00 -0900","","Ketchikan Gateway, AK, USA",55.4472938201,-131.8320364841,"","Sunflower Sea Star","https://www.inaturalist.org/observations/64489096","https://inaturalist-open-data.s3.amazonaws.com/photos/103683935/medium.jpeg","madhipp",64489096,"Sunflower Sea Star","Animalia",47673,1,0,"2020/11/08 10:41 AM AKST","2020-11-08","2020-11-08 19:41:00 UTC","Alaska",317,317,"","open","false","","",1752428,"Madison Reynolds","2020-11-09 01:47:38 UTC","2025-04-12 17:16:34 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-05-16 22:09:00 -0700","","Nanaimo, BC, Canada",49.301732884,-124.1704201695,"","Sunflower Sea Star","https://www.inaturalist.org/observations/64160326","https://inaturalist-open-data.s3.amazonaws.com/photos/103105336/medium.jpg","leftcoaster",64160326,"Sunflower Sea Star","Animalia",47673,2,0,"2020/05/16 10:09 PM PDT","2020-05-16","2020-05-17 05:09:00 UTC","Pacific Time (US & Canada)",105,105,"","open","false","","",1771923,"KJ","2020-11-04 06:26:11 UTC","2020-11-04 16:47:44 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-10-22 11:38:41 -0700","","Sunshine Coast A, BC, Canada",49.6232784833,-124.0327718854,"","Sunflower Sea Star","https://www.inaturalist.org/observations/64154068","https://inaturalist-open-data.s3.amazonaws.com/photos/103094901/medium.jpeg","the_loon_foundation",64154068,"Sunflower Sea Star","Animalia",47673,1,0,"2020-10-22 11:38:41 AM PDT","2020-10-22","2020-10-22 18:38:41 UTC","Pacific Time (US & Canada)",8215,8215,"","open","false","gps","gps",3650196,"","2020-11-04 03:55:33 UTC","2020-11-04 05:30:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2020-05-22 22:11:00 -0700","","Nanaimo, BC, Canada",49.3147305492,-124.2440946408,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63942522","https://inaturalist-open-data.s3.amazonaws.com/photos/102708380/medium.jpeg","leftcoaster",63942522,"Sunflower Sea Star","Animalia",47673,2,0,"2020/05/22 10:11 PM PDT","2020-05-22","2020-05-23 05:11:00 UTC","Pacific Time (US & Canada)",246,246,"","open","false","","",1771923,"KJ","2020-11-01 05:34:19 UTC","2020-11-05 21:20:08 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-05-22 22:11:00 -0700","","Nanaimo, BC, Canada",49.3147305492,-124.2440946408,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63942518","https://inaturalist-open-data.s3.amazonaws.com/photos/102708311/medium.jpg","leftcoaster",63942518,"Sunflower Sea Star","Animalia",47673,1,0,"2020/05/22 10:11 PM PDT","2020-05-22","2020-05-23 05:11:00 UTC","Pacific Time (US & Canada)",246,246,"","open","false","","",1771923,"KJ","2020-11-01 05:34:17 UTC","2020-11-01 06:32:59 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-05-22 22:11:00 -0700","","Nanaimo, BC, Canada",49.3147305492,-124.2440946408,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63942514","https://inaturalist-open-data.s3.amazonaws.com/photos/102708271/medium.jpeg","leftcoaster",63942514,"Sunflower Sea Star","Animalia",47673,1,0,"2020/05/22 10:11 PM PDT","2020-05-22","2020-05-23 05:11:00 UTC","Pacific Time (US & Canada)",246,246,"","open","false","","",1771923,"KJ","2020-11-01 05:34:16 UTC","2020-11-01 15:29:25 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-05-22 22:11:00 -0700","","Nanaimo, BC, Canada",49.3147305492,-124.2440946408,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63942513","https://inaturalist-open-data.s3.amazonaws.com/photos/102708238/medium.jpg","leftcoaster",63942513,"Sunflower Sea Star","Animalia",47673,1,0,"2020/05/22 10:11 PM PDT","2020-05-22","2020-05-23 05:11:00 UTC","Pacific Time (US & Canada)",246,246,"","open","false","","",1771923,"KJ","2020-11-01 05:34:16 UTC","2020-11-01 06:23:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2014-04-19 18:08:00 -0700","","Monterey, CA, USA",36.6106335763,-121.8946237232,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63737692","https://static.inaturalist.org/photos/102344394/medium.jpg","christopherchin",63737692,"Sunflower Sea Star","Animalia",47673,5,0,"2014/04/19 6:08 PM PDT","2014-04-19","2014-04-20 01:08:00 UTC","Pacific Time (US & Canada)",67,67,"","open","false","","",3538433,"Christopher Chin","2020-10-29 01:31:06 UTC","2025-12-09 01:04:09 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-03 22:10:00 -0700","No sign of SSWD","Nanaimo, BC, Canada",49.3142751347,-124.2436230183,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63618431","https://inaturalist-open-data.s3.amazonaws.com/photos/102131350/medium.jpg","leftcoaster",63618431,"Sunflower Sea Star","Animalia",47673,4,0,"2020/09/03 10:10 PM PDT","2020-09-03","2020-09-04 05:10:00 UTC","Pacific Time (US & Canada)",113,113,"","open","false","","",1771923,"KJ","2020-10-27 05:40:00 UTC","2020-11-06 00:03:11 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-03 22:10:00 -0700","No sign of SSWD","Nanaimo, BC, Canada",49.3142751347,-124.2436230183,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63618426","https://inaturalist-open-data.s3.amazonaws.com/photos/102131174/medium.jpeg","leftcoaster",63618426,"Sunflower Sea Star","Animalia",47673,4,0,"2020/09/03 10:10 PM PDT","2020-09-03","2020-09-04 05:10:00 UTC","Pacific Time (US & Canada)",113,113,"","open","false","","",1771923,"KJ","2020-10-27 05:39:58 UTC","2020-11-06 00:04:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-10-25 15:08:40 -0700","","Barkley Sound, Alberni-Clayoquot A, CA",48.8372087615,-125.1444756085,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63552181","https://inaturalist-open-data.s3.amazonaws.com/photos/102012168/medium.jpg","emlim",63552181,"Sunflower Sea Star","Animalia",47673,3,0,"Sun Oct 25 2020 15:08:40 GMT-0700 (PDT)","2020-10-25","2020-10-25 22:08:40 UTC","Pacific Time (US & Canada)",110,110,"","open","false","","",1463148,"Em Lim","2020-10-26 06:08:46 UTC","2024-12-05 20:14:37 UTC","research","CC0",NA,3,"false"
"Pycnopodia helianthoides","2013-07-23 12:36:00 -0600","","Kodiak Island, AK, USA",57.831272066,-152.366170241,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63486174","https://inaturalist-open-data.s3.amazonaws.com/photos/101892611/medium.jpeg","duanedyer",63486174,"Sunflower Sea Star","Animalia",47673,3,0,"2013/07/23 12:36 PM MDT","2013-07-23","2013-07-23 18:36:00 UTC","Mountain Time (US & Canada)",2,2,"","open","false","","",1529107,"Duane A. Dyer","2020-10-25 15:16:53 UTC","2020-10-26 22:20:00 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-08 22:30:00 -0700","","Nanaimo, BC, Canada",49.2132907707,-123.8909218363,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63370312","https://inaturalist-open-data.s3.amazonaws.com/photos/101689377/medium.jpg","leftcoaster",63370312,"Sunflower Sea Star","Animalia",47673,1,0,"2020/09/08 10:30 PM PDT","2020-09-08","2020-09-09 05:30:00 UTC","Pacific Time (US & Canada)",31,31,"","open","false","","",1771923,"KJ","2020-10-24 05:42:00 UTC","2020-10-24 08:34:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-21 10:51:00 -0700","","Nanaimo, BC, Canada",49.3140755941,-124.2434497026,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63369364","https://inaturalist-open-data.s3.amazonaws.com/photos/101688258/medium.jpeg","leftcoaster",63369364,"Sunflower Sea Star","Animalia",47673,2,0,"2020/09/21 10:51 AM PDT","2020-09-21","2020-09-21 17:51:00 UTC","Pacific Time (US & Canada)",15,15,"","open","false","","",1771923,"KJ","2020-10-24 05:14:45 UTC","2020-10-24 15:24:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-09-20 15:17:00 -0700","","Strait of Juan de Fuca, Juan de Fuca, BC, Canada",48.2991206,-123.5326171,"","Sunflower Sea Star","https://www.inaturalist.org/observations/63068656","https://inaturalist-open-data.s3.amazonaws.com/photos/101156840/medium.jpg","samaraironside",63068656,"Sunflower Sea Star","Animalia",47673,2,0,"2020/09/20 3:17 PM PDT","2020-09-20","2020-09-20 22:17:00 UTC","Pacific Time (US & Canada)",526,526,"","open","false","","",3592005,"Samara","2020-10-20 03:57:25 UTC","2020-12-25 04:16:54 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2020-10-13 09:06:00 -0700","","Friday Harbor, WA 98250, USA",48.5342662,-123.0171242,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62920709","https://inaturalist-open-data.s3.amazonaws.com/photos/100897528/medium.jpeg","shelby_fox1",62920709,"Sunflower Sea Star","Animalia",47673,2,0,"2020/10/13 9:06 AM PDT","2020-10-13","2020-10-13 16:06:00 UTC","Pacific Time (US & Canada)",4157,4157,"","open","false","","",3681830,"","2020-10-18 18:14:23 UTC","2021-04-18 03:47:50 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2018-06-23 13:59:00 -0700","","Campbell River, BC, Canada",50.0208722725,-125.2359482608,"","Sunflower Sea Star","https://www.inaturalist.org/observations/62727737","https://static.inaturalist.org/photos/100552773/medium.jpg","rickybelangerpnw",62727737,"Sunflower Sea Star","Animalia",47673,1,0,"2018/06/23 1:59 PM PDT","2018-06-23","2018-06-23 20:59:00 UTC","Pacific Time (US & Canada)",27,27,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:12:37 UTC","2020-10-16 23:31:23 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-11-20 16:35:00 -0800","","Capital, BC, Canada",48.3947638889,-123.4891888889,"Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726981","https://static.inaturalist.org/photos/100551069/medium.jpg","rickybelangerpnw",62726981,"Sunflower Sea Star","Animalia",47673,1,0,"2017/11/20 4:35 PM PST","2017-11-20","2017-11-21 00:35:00 UTC","Pacific Time (US & Canada)",126,126,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:09 UTC","2020-10-16 23:31:28 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-09-10 13:56:00 -0700","","Fairfield, Victoria, BC, Canada",48.4054277778,-123.3502444444,"Diving, Purple Sea Urchin, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726980","https://static.inaturalist.org/photos/100550965/medium.jpg","rickybelangerpnw",62726980,"Sunflower Sea Star","Animalia",47673,1,0,"2017/09/10 1:56 PM PDT","2017-09-10","2017-09-10 20:56:00 UTC","Pacific Time (US & Canada)",99,99,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:09 UTC","2020-10-16 23:31:31 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-08-13 11:23:00 -0700","","Capital, BC, Canada",48.5981229748,-123.4832572751,"California Sea Cucumber, Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726979","https://static.inaturalist.org/photos/100550887/medium.jpg","rickybelangerpnw",62726979,"Sunflower Sea Star","Animalia",47673,1,0,"2017/08/13 11:23 AM PDT","2017-08-13","2017-08-13 18:23:00 UTC","Pacific Time (US & Canada)",184,184,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:08 UTC","2020-10-16 23:31:36 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-08-13 11:23:00 -0700","","Capital, BC, Canada",48.5977938406,-123.4836840636,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726978","https://static.inaturalist.org/photos/100550820/medium.jpg","rickybelangerpnw",62726978,"Sunflower Sea Star","Animalia",47673,1,0,"2017/08/13 11:23 AM PDT","2017-08-13","2017-08-13 18:23:00 UTC","Pacific Time (US & Canada)",328,328,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:08 UTC","2020-10-16 23:31:40 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-03-19 15:40:00 -0700","This sea star was eating a sea skate.","Capital, BC, Canada",48.4237527778,-123.4138333333,"Big Skate, Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726977","https://static.inaturalist.org/photos/100550761/medium.jpg","rickybelangerpnw",62726977,"Sunflower Sea Star","Animalia",47673,1,0,"2017/03/19 3:40 PM PDT","2017-03-19","2017-03-19 22:40:00 UTC","Pacific Time (US & Canada)",126,126,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:08 UTC","2020-10-16 23:31:42 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-03-12 13:13:00 -0700","","Capital, BC, Canada",48.3928628815,-123.4845164101,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726976","https://static.inaturalist.org/photos/100550677/medium.jpg","rickybelangerpnw",62726976,"Sunflower Sea Star","Animalia",47673,1,0,"2017/03/12 1:13 PM PDT","2017-03-12","2017-03-12 20:13:00 UTC","Pacific Time (US & Canada)",194,194,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:08 UTC","2020-10-16 23:31:47 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2017-03-05 13:55:00 -0800","","Capital, BC, Canada",48.3907527778,-123.9417111111,"Diving, Sunflower Seastar","Sunflower Sea Star","https://www.inaturalist.org/observations/62726973","https://static.inaturalist.org/photos/100550621/medium.jpg","rickybelangerpnw",62726973,"Sunflower Sea Star","Animalia",47673,1,0,"2017/03/05 1:55 PM PST","2017-03-05","2017-03-05 21:55:00 UTC","Pacific Time (US & Canada)",103,103,"","open","false","","",3686021,"Ricky Belanger","2020-10-16 19:03:07 UTC","2020-10-16 23:31:49 UTC","research","",NA,NA,"false"
